Sample File	Sample Name	Panel	Marker	Dye	Allele 1	Allele 2	Size 1	Size 2	Height 1	Height 2	Peak Area 1	Peak Area 2	Data Point 1	Data Point 2	ADO	AE	OS	SHP	OBA	SPA	SP	BIN	PHR	LPH	SPU	AN	BD	XTLK	GQ	UD1	UD2	UD3	
F06_PRBI236.fsa	PRBI236	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.18		32427		268744.0		3740		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
C08_PRBI237.fsa	PRBI237	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.29		32409		294307.0		4097		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
F10_PRBI238.fsa	PRBI238	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.2		32504		253763.0		3773		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
A09_PRBI239.fsa	PRBI239	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.24		32408		244867.0		3809		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
G03_PRBI24.fsa	PRBI24	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.47	250.45	28870	25973	173275.0	154043.0	4161	4186	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
H03_PRBI25.fsa	PRBI25	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.59		20396		132370.0		4233		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
A04_PRBI26.fsa	PRBI26	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.38		32364		279801.0		4137		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
D08_PRBI260.fsa	PRBI260	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.28	250.3	31333	31333	234583.0	206940.0	4080	4105	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.771				
B03_PRBI261.fsa	PRBI261	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.27		32214		213547.0		3735		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
E08_PRBI262.fsa	PRBI262	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.29	250.3	31689	31143	221769.0	191342.0	4109	4134	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6939				
A01_PRBI263.fsa	PRBI263	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.47	250.39	28120	23797	165723.0	137368.0	3824	3847	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
B04_PRBI29.fsa	PRBI29	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.3	27454	23046	167090.0	139347.0	4106	4130	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
C01_PRBI3.fsa	PRBI3	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.63		6723		44416.0		4183		false	false	0.0	0.0	0.0	1.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.4383				
C04_PRBI30.fsa	PRBI30	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.21		32913		267441.0		4105		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
D04_PRBI31.fsa	PRBI31	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.3	30108	27014	182307.0	162406.0	4123	4147	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
E04_PRBI32.fsa	PRBI32	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.46	250.38	23316	20374	141921.0	121223.0	4132	4156	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
F08_PRBI323.fsa	PRBI323	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.45	250.38	23272	18423	143939.0	113184.0	4133	4157	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
E03_PRBI324.fsa	PRBI324	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.32		26616		162295.0		3805		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
G08_PRBI325.fsa	PRBI325	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.45	250.52	31819	29158	213431.0	178869.0	4129	4155	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
B01_PRBI326.fsa	PRBI326	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.38	250.32	29492	25490	173602.0	150289.0	3828	3851	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H09_PRBI327.fsa	PRBI327	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.31		32366		269409.0		3855		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
A12_PRBI328.fsa	PRBI328	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.56	250.39	21445	19447	130861.0	116022.0	3858	3880	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
G01_PRBI329.fsa	PRBI329	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.56	250.54	30336	25425	184796.0	151017.0	3869	3893	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F04_PRBI33.fsa	PRBI33	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.23		32338		260213.0		4145		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
G09_PRBI330.fsa	PRBI330	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.54	250.4	27816	25201	172979.0	150233.0	3774	3796	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
H04_PRBI331.fsa	PRBI331	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.29		32341		300312.0		3806		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
D04_PRBI332.fsa	PRBI332	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.27	250.16	30834	26689	182617.0	155652.0	3730	3752	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
C06_PRBI333.fsa	PRBI333	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.18	250.16	18785	15899	109136.0	92861.0	3731	3754	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
C05_PRBI334.fsa	PRBI334	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.35	250.24	21076	17681	124113.0	103902.0	3741	3763	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
E11_PRBI335.fsa	PRBI335	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.32	31863	26003	191088.0	157033.0	3793	3816	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
F08_PRBI336.fsa	PRBI336	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.36	250.24	20494	18605	121735.0	107331.0	3751	3773	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
C03_PRBI337.fsa	PRBI337	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	0.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.0	-2.0	-2.0	0.0				
B10_PRBI338.fsa	PRBI338	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.27	250.24	31685	31685	227206.0	200401.0	3756	3779	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6939				
D08_PRBI339.fsa	PRBI339	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		249.83		32150		283426.0		3769		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
G04_PRBI34.fsa	PRBI34	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.54	250.45	32290	26010	195165.0	158298.0	4150	4174	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
C04_PRBI340.fsa	PRBI340	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.27	250.16	17609	15395	106133.0	90551.0	3724	3746	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
E06_PRBI341.fsa	PRBI341	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.19	250.16	9573	8545	56751.0	50062.0	3747	3770	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.974				
G11_PRBI342.fsa	PRBI342	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.48	250.47	31836	28408	189177.0	173094.0	3858	3882	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
H04_PRBI35.fsa	PRBI35	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.52		32567		219367.0		4220		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
A05_PRBI36.fsa	PRBI36	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.62	250.52	31930	27962	197016.0	167066.0	4154	4178	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
H08_PRBI363.fsa	PRBI363	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.44		32263		301172.0		4207		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
E09_PRBI364.fsa	PRBI364	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.36	250.24	26180	20187	158022.0	118051.0	3744	3766	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
B05_PRBI37.fsa	PRBI37	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.3		32392		268274.0		4163		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
D01_PRBI4.fsa	PRBI4	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	0.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.0	-2.0	-2.0	0.0				
C05_PRBI40.fsa	PRBI40	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.38	31866	28989	199324.0	174229.0	4095	4120	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D05_PRBI41.fsa	PRBI41	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.38	23004	19653	138740.0	117692.0	4104	4129	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
E05_PRBI42.fsa	PRBI42	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.15		32346		303894.0		4149		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
F05_PRBI43.fsa	PRBI43	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	0.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.0	-2.0	-2.0	0.0				
G05_PRBI44.fsa	PRBI44	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.3		32585		262015.0		4151		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
H05_PRBI45.fsa	PRBI45	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.55		32425		286911.0		4190		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
A06_PRBI46.fsa	PRBI46	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.37		32508		251517.0		4175		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
A09_PRBI465.fsa	PRBI465	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.55		32494		260199.0		4158		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.6939				
A03_PRBI466.fsa	PRBI466	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.36	250.24	12997	10482	76382.0	59784.0	3759	3781	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
E01_PRBI5.fsa	PRBI5	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	0.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.0	-2.0	-2.0	0.0				
B06_PRBI51.fsa	PRBI51	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.38	250.38	5461	4694	33299.0	28599.0	4130	4155	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
E05_PRBI510.fsa	PRBI510	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.35		32542		238718.0		3748		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
F01_PRBI6.fsa	PRBI6	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.52		21556		142610.0		4228		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
G01_PRBI7.fsa	PRBI7	AC1578,APY_45,APY_2,APY_55	AC1578	B	?		248.88		32828		258557.0		4224		false	false	0.0	0.0	0.0	0.0	0.0	1.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.1388				
C06_PRBI71.fsa	PRBI71	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.3		28137		175252.0		4111		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D06_PRBI72.fsa	PRBI72	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.23		32400		263592.0		4109		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
E06_PRBI73.fsa	PRBI73	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.38	8367	7123	50815.0	42619.0	4119	4144	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.974				
F06_PRBI74.fsa	PRBI74	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.38		19490		126204.0		4138		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
G06_PRBI75.fsa	PRBI75	AC1578,APY_45,APY_2,APY_55	AC1578	B	?	250	231.88	250.3	11512	32289	76126.0	285030.0	3918	4144	false	false	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0312				
F04_PRBI76.fsa	PRBI76	AC1578,APY_45,APY_2,APY_55	AC1578	B	248		248.28		18696		111866.0		3757		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
F02_PRBI77.fsa	PRBI77	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.55	250.55	22835	18756	135125.0	112140.0	3850	3874	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6939				
H06_PRBI78.fsa	PRBI78	AC1578,APY_45,APY_2,APY_55	AC1578	B	?	248	231.95	248.39	9515	32342	61521.0	310194.0	3978	4181	false	false	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0312				
G03_PRBI79.fsa	PRBI79	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.32	29856	26499	173006.0	152339.0	3801	3824	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
H01_PRBI8.fsa	PRBI8	AC1578,APY_45,APY_2,APY_55	AC1578	B	?		248.89		9391		62213.0		4275		false	false	0.0	0.0	0.0	0.0	0.0	1.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.1753				
G04_PRBI80.fsa	PRBI80	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.38	250.24	31838	28348	189973.0	171674.0	3797	3819	false	false	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383				
D12_PRBI81.fsa	PRBI81	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.3	250.31	25735	22394	155667.0	130486.0	3811	3835	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
G07_PRBI82.fsa	PRBI82	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.36	250.32	23256	19489	134736.0	112821.0	3762	3785	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
B12_PRBI83.fsa	PRBI83	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.38	250.31	28514	24311	169813.0	144926.0	3808	3831	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A08_PRBI84.fsa	PRBI84	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	0.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.0	-2.0	-2.0	0.0				
H06_PRBI85.fsa	PRBI85	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	0.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.0	-2.0	-2.0	0.0				
A07_PRBI86.fsa	PRBI86	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	0.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	1.0	-2.0	-2.0	0.0				
E01_PRBI87.fsa	PRBI87	AC1578,APY_45,APY_2,APY_55	AC1578	B	250		250.54		26083		161308.0		3919		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.8766				
A02_PRBI9.fsa	PRBI9	AC1578,APY_45,APY_2,APY_55	AC1578	B	?	250	248.71	250.59	19484	17256	126073.0	108907.0	4179	4203	false	false	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1753				
C02_PRBI98.fsa	PRBI98	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.46	250.39	30190	24702	178603.0	142497.0	3814	3837	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
G10_PRBI99.fsa	PRBI99	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.37	250.32	23477	20754	141582.0	120606.0	3766	3789	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
H01_PRBIContam.fsa	PRBIContam	AC1578,APY_45,APY_2,APY_55	AC1578	B	248	250	248.66	250.54	10857	9290	64928.0	55058.0	3909	3932	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8766				
H12_PRBINull.fsa	PRBINull	AC1578,APY_45,APY_2,APY_55	AC1578	B											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
A11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
A12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
B09_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
B10_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
B11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
B12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
C09_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
C10_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
C11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
C12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
D09_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
D10_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
D11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
D12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
E09_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
E10_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
E11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
E12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
F09_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
F10_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
F11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
F12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
G09_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
G10_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
G11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
G12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
H09_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
H10_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
H11_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
H12_Null.fsa	Null	AC1578,APY_45,APY_2,APY_55	APY_2	Y											false	false	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	0.0				
