A1_AC1359	A1_AC1578	A1_AC915	A1_ACH_B6	A1_ACH_C1	A1_ACH_D1	A1_APR_Cf29	A1_APR_Cf8	A1_APY_45	A1_APY_65	A1_NNG_004	A1_NNG_012	A1_NNG_028	
APCL382	12	1	243	243	252	254	225	225	163	167	96	101	322	330	211	215	243	249	229	229	250	258	252	252	112	112	296	300	
APCL387	12	1	243	243	252	254	225	227	187	187	92	101	326	330	231	231	241	249	214	214	252	258	252	254	116	116	290	298	
APCL397	12	1	243	245	254	254	225	225	159	195	96	101	318	318	209	211	241	243	214	225	252	264	252	254	112	116	288	290	
APCL386	12	1	243	245	254	258	225	225	171	187	101	113	290	318	211	211	241	241	225	229	252	258	252	254	116	116	290	294	
APCL389	12	1	243	249	254	254	225	225	171	191	101	113	306	346	209	211	241	243	225	229	252	252	252	252	116	116	290	298	
APCL398	12	1	243	243	254	254	225	225	163	171	96	113	322	326	217	219	241	243	214	225	252	256	252	252	112	112	298	298	
APCL395	12	1	243	249	254	254	225	225	163	171	92	92	334	350	207	211	241	243	225	229	250	252	252	252	112	116	290	303	
APCL385	12	1	243	243	254	254	225	225	171	171	96	96	314	318	211	219	243	249	214	227	256	258	252	252	112	112	290	290	
APCL396	12	1	243	245	254	254	225	225	175	183	96	105	322	322	211	213	243	243	216	229	252	288	252	252	112	116	298	300	
APCL393	12	1	243	243	254	254	225	225	175	187	96	96	326	346	213	231	241	241	214	246	250	258	252	252	112	116	290	309	
APCL390	12	1	243	245	252	260	225	227	171	175	96	101	338	346	211	213	241	241	214	214	258	258	252	254	112	116	290	296	
APCL388	12	1	243	245	252	252	225	225	191	191	96	96	338	338	211	249	243	243	225	229	258	260	252	252	116	116	290	296	
APCL394	12	1	243	249	254	254	225	225	175	187	101	105	326	346	211	211	241	241	225	225	252	258	252	254	112	116	290	290	
APCL391	12	1	243	243	254	254	225	225	175	183	94	101	330	338	213	213	241	249	225	229	252	258	252	252	112	112	296	296	
APCL392	12	1	243	245	254	254	225	225	159	171	96	101	302	330	211	231	241	241	210	225	258	258	252	252	112	112	290	296	
APCL401	13	1	243	245	254	254	225	225	171	175	105	113	322	334	211	211	241	249	214	216	258	258	252	252	112	112	290	298	
APCL400	13	1	243	249	254	256	225	225	175	187	94	101	330	330	211	231	243	249	214	214	258	258	252	252	112	114	290	296	
APCL399	13	1	243	243	254	254	225	227	159	171	96	101	322	330	209	231	241	243	214	225	252	256	252	252	112	116	290	309	
APCL412	13	1	245	245	254	260	225	225	167	179	92	96	306	338	-9	-9	241	243	218	225	258	258	252	252	112	116	296	311	
APCL417	13	1	243	243	254	260	225	227	163	175	96	101	302	318	211	213	241	243	225	229	252	260	252	252	112	116	290	296	
APCL411	13	1	243	243	252	254	225	225	179	195	94	101	326	330	205	211	243	243	214	214	250	262	254	254	112	116	288	298	
APCL410	13	1	243	243	254	256	225	225	175	199	92	113	330	338	209	247	241	241	214	229	258	258	252	252	112	116	290	296	
APCL402	13	1	243	243	254	254	225	225	175	179	96	96	330	334	209	231	243	243	214	225	256	256	252	252	112	112	296	296	
APCL408	13	1	-9	-9	252	254	225	225	159	163	96	105	318	322	209	209	243	243	214	225	256	258	252	252	112	116	288	298	
APCL405	13	1	243	243	254	254	225	225	129	167	92	96	330	338	217	231	243	249	225	229	256	258	252	252	116	116	294	298	
APCL416	13	1	243	243	254	254	225	225	175	195	96	101	314	326	201	211	241	249	214	216	256	258	252	252	116	116	294	296	
APCL406	13	1	243	243	254	254	225	225	171	175	94	96	318	322	207	211	249	249	214	229	252	264	252	252	112	116	288	296	
APCL418	13	1	245	247	252	258	225	225	163	175	96	101	310	318	211	219	243	249	216	225	250	258	252	252	112	116	288	290	
APCL404	13	1	243	245	258	258	225	225	175	187	96	101	294	330	213	231	241	241	214	229	258	258	252	254	112	112	294	298	
APCL403	13	1	243	249	-9	-9	225	225	183	187	92	94	318	338	211	215	241	243	225	229	258	260	252	252	116	118	296	307	
APCL414	13	1	243	245	252	254	225	225	171	171	88	96	314	326	211	219	241	241	214	225	252	288	252	252	116	116	296	298	
APCL413	13	1	243	243	254	254	225	225	167	175	96	96	306	314	211	213	243	249	225	229	250	256	252	252	112	116	300	305	
APCL407	13	1	243	245	254	254	225	225	171	187	101	105	326	342	213	231	241	243	225	229	252	258	252	252	112	112	290	294	
APCL409	13	1	243	245	254	254	225	225	163	171	96	96	330	334	209	231	241	243	222	225	252	258	252	252	112	116	290	294	
APCL426	14	1	243	249	254	254	225	225	187	195	92	105	314	318	209	213	241	249	214	214	252	252	252	252	116	116	290	290	
APCL427	14	1	245	249	252	258	225	225	167	175	92	96	322	330	211	213	241	243	214	225	252	264	252	252	112	114	296	298	
APCL423	14	1	243	243	254	254	225	225	167	171	96	101	314	322	201	219	241	243	214	229	250	252	252	252	112	116	296	307	
APCL419	14	1	243	249	254	258	225	225	171	183	96	101	326	326	207	217	241	241	214	225	252	258	252	252	112	112	290	290	
APCL425	14	1	243	243	254	254	225	225	167	175	92	101	342	342	211	213	241	241	214	229	258	258	252	252	112	116	288	300	
APCL424	14	1	243	245	258	258	225	225	167	167	92	96	318	326	209	211	241	241	216	229	252	256	252	252	112	116	296	300	
APCL429	14	1	243	243	254	254	225	225	163	171	92	96	322	326	211	219	241	241	214	216	252	258	252	254	116	116	290	298	
APCL422	14	1	243	243	252	256	225	225	163	175	96	96	330	338	211	247	241	241	216	229	252	258	252	252	112	116	296	298	
APCL420	14	1	243	245	254	258	225	225	129	187	96	101	330	338	211	219	241	243	214	225	256	256	252	252	116	116	292	296	
APCL421	14	1	243	245	252	254	225	225	163	167	96	101	306	318	219	231	241	243	214	225	-9	-9	252	252	112	114	292	319	
APCL428	14	1	243	249	-9	-9	225	225	167	183	96	101	326	326	213	221	241	249	225	229	252	258	254	254	116	116	290	292	
APCL432	14	1	243	249	254	254	225	225	159	171	96	101	334	338	207	219	241	249	214	225	252	262	252	254	112	112	294	298	
APCL435	14	1	243	243	254	254	225	225	159	183	96	101	334	334	223	231	241	243	225	225	252	260	252	252	112	116	296	296	
APCL431	14	1	243	245	254	258	225	225	187	195	96	96	326	326	211	217	241	241	214	229	252	258	252	252	112	112	290	290	
APCL430	14	1	243	243	254	254	225	225	159	183	96	96	326	326	211	217	241	249	225	229	258	258	252	252	112	118	290	294	
APCL433	14	1	243	243	252	254	225	225	167	195	92	96	322	334	211	211	243	249	210	214	256	290	252	252	116	116	290	290	
APCL434	14	1	243	245	254	254	225	225	151	175	96	113	298	326	217	217	241	241	218	225	252	258	252	252	112	116	290	296	
APCL438	14	1	243	243	252	252	225	225	171	171	94	101	-9	-9	-9	-9	241	243	225	225	252	258	252	252	-9	-9	290	290	
APCL437	14	1	243	245	254	254	225	225	179	183	101	113	326	326	211	219	241	241	214	225	258	258	252	252	112	112	290	296	
APCL436	14	1	241	243	252	254	225	227	159	183	92	96	310	338	209	211	249	249	214	225	256	258	252	252	116	116	290	290	
APCL460	15	1	243	243	254	260	225	225	175	179	92	101	310	330	219	231	241	243	225	225	252	258	252	252	112	116	296	298	
APCL459	15	1	243	245	252	254	225	225	175	195	101	101	318	342	231	231	241	243	225	225	258	258	252	254	112	118	290	296	
APCL451	15	1	243	245	252	252	225	225	167	171	101	101	306	318	219	231	241	241	214	214	252	258	254	254	112	112	296	298	
APCL463	15	1	243	243	254	260	225	225	171	195	94	101	338	342	211	249	243	249	222	225	258	258	252	252	112	116	290	292	
APCL445	15	1	243	243	252	260	225	225	159	171	96	101	290	334	209	211	241	249	225	225	256	258	252	252	112	112	290	290	
APCL446	15	1	243	249	254	254	225	225	171	179	96	96	314	338	211	213	243	243	214	214	252	258	252	252	112	112	294	296	
APCL455	15	1	243	245	252	254	225	225	171	179	94	96	326	326	-9	-9	241	243	225	229	252	260	252	252	116	116	288	294	
APCL458	15	1	243	243	254	258	225	231	175	175	96	113	310	322	209	209	241	243	214	214	252	252	252	252	112	112	290	296	
APCL457	15	1	243	245	254	260	225	225	167	171	96	101	334	334	211	211	241	249	214	225	-9	-9	252	252	116	116	290	294	
APCL454	15	1	245	245	254	254	225	225	175	199	96	101	310	334	213	247	241	241	214	216	250	262	252	252	112	116	290	290	
APCL449	15	1	243	243	254	258	225	225	159	171	113	113	314	334	211	231	241	249	216	225	250	252	252	252	112	116	292	294	
APCL462	15	1	245	247	252	258	225	225	159	167	-9	-9	330	338	209	211	241	241	214	225	250	258	252	252	112	116	298	311	
APCL448	15	1	243	245	254	254	225	225	175	183	96	105	326	338	211	217	241	243	225	225	258	258	252	252	112	112	290	294	
APCL464	15	1	243	243	252	252	225	225	171	187	94	94	334	334	213	219	241	243	214	225	256	258	252	252	112	112	290	290	
APCL453	15	1	243	247	254	254	225	225	179	179	94	101	338	346	209	217	241	241	225	225	252	258	252	252	116	116	290	298	
APCL450	15	1	243	245	254	256	225	225	179	195	92	92	326	326	213	217	241	241	214	225	256	258	252	252	116	116	290	290	
APCL452	15	1	243	245	254	254	225	225	175	183	94	101	318	322	211	219	243	243	214	225	252	262	252	252	112	116	296	296	
APCL461	15	1	-9	-9	254	254	225	225	171	171	94	96	314	322	209	219	241	243	214	218	256	260	252	252	112	116	290	296	
APCL456	15	1	245	247	254	260	225	225	175	183	94	101	322	334	213	221	241	241	214	229	256	258	252	252	112	116	294	298	
APCL447	15	1	243	243	252	258	225	225	129	187	92	105	314	318	211	211	241	243	214	214	252	256	252	254	112	116	296	298	
APCL475	16	1	243	245	254	254	225	225	171	175	96	105	322	330	211	249	241	243	214	229	252	258	252	252	112	116	296	298	
APCL471	16	1	243	243	254	254	225	225	171	171	88	92	322	334	215	217	243	249	214	225	250	256	252	252	112	112	290	296	
APCL474	16	1	245	249	254	254	225	225	159	171	92	113	326	342	209	211	249	249	214	225	-9	-9	252	252	112	112	296	296	
APCL470	16	1	243	245	254	254	225	225	163	183	94	113	318	330	213	215	241	243	225	225	252	258	252	252	112	112	296	298	
APCL467	16	1	243	243	254	254	225	225	175	195	92	96	322	334	221	231	241	241	214	225	252	252	252	252	112	116	288	298	
APCL473	16	1	243	245	254	254	225	225	167	179	88	101	326	330	211	213	243	249	225	227	252	258	252	252	114	118	290	298	
APCL472	16	1	243	245	254	260	225	225	175	175	92	101	314	326	211	231	241	241	214	225	258	260	252	252	112	116	290	298	
APCL468	16	1	243	243	254	258	225	225	175	179	92	96	326	342	211	217	-9	-9	225	225	252	258	252	252	112	116	290	296	
APCL469	16	1	243	249	254	254	225	225	163	167	94	96	322	326	217	231	243	243	222	225	-9	-9	252	252	112	116	296	296	
APCL481	16	1	245	249	254	254	225	225	163	179	96	101	314	314	211	249	243	249	214	214	252	252	252	252	112	116	290	290	
APCL477	16	1	245	245	254	254	225	225	171	195	101	105	310	330	213	215	241	243	214	229	252	258	252	252	112	116	292	296	
APCL482	16	1	249	249	254	254	225	225	171	175	92	96	306	326	211	247	241	243	214	229	252	256	252	252	112	116	290	311	
APCL483	16	1	243	247	254	260	225	225	179	183	96	101	302	322	209	217	241	249	214	214	252	256	252	252	112	116	290	290	
APCL476	16	1	243	243	254	254	225	231	163	167	96	101	314	346	211	215	-9	-9	214	229	258	258	252	254	112	114	290	290	
APCL478	16	1	243	249	252	254	225	225	171	195	96	113	330	338	205	215	241	243	214	246	250	258	252	256	116	116	290	296	
APCL479	16	1	243	249	254	254	225	225	167	179	92	96	314	330	211	219	243	249	214	214	252	258	252	252	112	112	288	290	
APCL480	16	1	249	249	254	254	225	225	167	171	92	94	322	334	209	211	241	241	214	225	258	258	252	254	112	116	292	294	
APCL486	16	1	249	249	254	256	225	231	167	171	92	113	322	326	211	211	241	241	214	214	252	258	252	252	112	112	290	296	
APCL484	16	1	243	249	254	260	225	225	129	175	96	105	330	338	213	217	241	241	225	225	252	258	252	252	116	116	290	296	
APCL485	16	1	243	243	254	258	225	225	167	175	94	101	322	334	211	231	243	249	227	229	256	258	252	252	112	116	294	296	
APCL487	16	1	243	247	254	254	225	225	179	195	96	101	314	338	209	249	241	243	214	225	252	256	254	256	112	114	290	300	
APCL498	17	1	243	243	252	258	225	225	171	179	92	96	326	330	-9	-9	241	243	214	216	258	262	252	252	112	116	290	292	
APCL504	17	1	243	245	254	256	225	227	159	171	92	113	302	326	217	231	241	241	214	225	252	258	252	252	116	116	290	296	
APCL501	17	1	245	247	254	254	225	225	159	175	92	101	326	326	211	231	243	243	229	229	256	262	252	254	116	116	290	290	
APCL499	17	1	243	245	254	256	225	225	167	171	96	96	322	326	211	231	249	249	214	216	258	262	252	252	112	116	290	296	
APCL494	17	1	243	247	254	256	225	225	171	171	96	101	342	350	209	221	241	243	214	229	252	258	252	252	112	112	290	309	
APCL495	17	1	243	243	252	254	225	225	171	171	96	105	338	338	207	213	243	243	214	216	252	258	252	252	112	114	296	296	
APCL492	17	1	245	249	254	254	225	225	167	179	92	96	322	326	211	219	243	249	214	214	252	264	252	252	112	112	296	296	
APCL497	17	1	243	245	254	254	225	225	155	183	96	96	318	346	219	221	241	243	214	214	252	252	252	252	112	112	290	298	
APCL502	17	1	243	243	252	254	225	225	167	183	92	92	326	338	209	219	249	249	214	225	258	258	252	254	112	112	296	296	
APCL503	17	1	243	245	254	254	225	225	175	191	92	96	326	330	211	211	241	243	214	214	254	258	252	252	112	112	290	290	
APCL500	17	1	245	245	254	256	225	225	167	191	96	105	334	338	211	213	249	249	229	229	252	256	252	252	112	116	290	298	
APCL489	17	1	243	249	254	254	225	231	167	175	96	113	322	326	211	249	241	243	214	214	258	258	252	254	112	116	290	296	
APCL493	17	1	243	245	254	258	225	225	159	195	92	96	326	330	209	213	241	241	214	229	252	258	252	252	116	116	290	290	
APCL491	17	1	243	245	252	254	225	225	191	195	96	101	314	338	211	217	241	241	214	225	252	256	252	254	116	116	290	294	
APCL496	17	1	-9	-9	252	252	225	225	171	175	96	113	322	338	209	211	241	241	216	225	252	256	252	252	116	116	294	296	
APCL488	17	1	243	249	254	258	225	225	151	171	92	101	326	334	211	217	241	243	214	229	250	258	252	254	112	112	290	294	
APCL490	17	1	243	245	254	258	225	225	175	191	92	92	314	318	211	217	241	249	214	240	258	258	252	254	116	118	290	298	
APCL508	17	1	243	243	254	254	225	225	171	171	96	105	314	318	209	221	241	243	214	225	258	258	252	252	112	112	296	296	
APCL507	17	1	243	245	252	254	225	225	163	167	96	101	326	342	-9	-9	241	241	214	225	258	258	252	252	112	112	288	290	
APCL509	17	1	243	245	254	254	225	225	163	183	92	101	330	346	211	213	241	249	225	225	252	256	252	252	112	116	296	298	
APCL506	17	1	243	249	254	254	225	225	171	195	92	96	322	330	209	231	243	243	220	246	258	258	252	252	112	112	290	294	
APCL513	18	1	245	247	252	256	225	225	171	175	92	96	330	330	211	231	241	249	229	229	250	256	252	252	112	116	288	294	
APCL512	18	1	243	245	252	254	225	225	175	187	101	105	326	342	213	231	249	249	225	229	252	258	252	254	112	116	290	319	
APCL514	18	1	243	243	254	254	225	225	171	175	94	96	334	334	213	219	243	249	214	225	256	258	252	252	112	112	296	296	
APCL525	18	1	243	245	254	256	225	225	163	175	92	92	314	330	209	213	241	241	216	225	252	258	252	252	116	116	290	298	
APCL515	18	1	243	245	254	254	225	225	129	179	92	96	330	334	207	223	241	249	214	225	252	258	252	252	112	114	290	296	
APCL524	18	1	243	249	254	254	225	227	175	175	92	96	310	322	213	231	241	249	214	214	258	262	252	252	112	112	296	311	
APCL517	18	1	243	247	258	258	225	225	163	171	96	96	318	346	207	231	241	249	214	214	252	258	252	252	112	116	290	296	
APCL519	18	1	243	245	254	258	225	225	167	187	92	96	326	330	209	215	243	249	214	225	258	258	252	252	112	116	290	294	
APCL516	18	1	245	245	252	254	225	225	171	179	105	113	322	326	219	231	241	243	214	214	252	256	252	252	112	114	296	298	
APCL520	18	1	243	243	254	254	225	225	175	175	88	96	334	338	217	219	241	243	214	214	258	258	252	254	112	116	296	296	
APCL521	18	1	245	245	254	260	225	225	171	179	92	96	330	330	209	249	241	243	214	225	-9	-9	252	252	116	116	288	290	
APCL522	18	1	243	245	254	254	225	225	167	187	92	94	314	314	209	211	241	243	214	214	252	256	252	252	112	112	290	319	
APCL511	18	1	243	245	254	254	225	225	163	171	96	105	322	330	211	231	243	249	220	229	-9	-9	252	254	112	114	290	290	
APCL528	18	1	243	245	254	254	225	225	163	175	92	96	330	338	211	211	241	243	220	225	252	288	252	252	112	112	290	290	
APCL529	18	1	243	245	254	258	225	225	183	187	92	96	330	346	211	231	241	241	225	225	252	258	252	252	116	116	-9	-9	
APCL526	18	1	243	243	254	254	225	231	171	175	101	101	310	322	205	231	243	249	214	229	258	258	252	252	112	116	296	298	
APCL527	18	1	243	245	254	254	225	225	171	183	92	113	326	338	201	231	241	241	225	225	256	258	252	252	112	116	290	305	
APCL523	18	1	243	245	254	254	225	225	167	195	96	96	306	326	211	211	243	249	214	240	256	258	252	252	112	116	290	290	
APCL518	18	1	243	243	254	258	225	225	167	179	94	105	318	334	231	231	243	249	218	225	256	262	252	252	112	116	296	296	
APCL531	18	1	243	243	254	254	225	227	171	183	92	105	330	346	211	249	241	243	214	214	258	260	252	252	116	118	296	298	
APCL539	19	1	243	249	258	260	225	225	155	171	96	101	302	338	217	219	243	249	225	225	250	258	252	254	116	116	292	296	
APCL538	19	1	245	245	254	254	225	231	163	171	96	96	322	334	209	217	243	243	225	225	258	258	252	252	112	116	296	311	
APCL533	19	1	243	249	254	254	225	225	175	175	113	113	318	322	211	219	243	249	214	225	252	256	252	252	112	116	290	290	
APCL534	19	1	243	245	252	252	225	225	167	179	96	101	330	338	211	213	241	243	214	225	252	264	252	252	116	116	290	296	
APCL535	19	1	243	249	252	252	225	225	167	167	101	105	322	330	207	213	241	241	214	225	258	258	252	252	116	118	296	309	
APCL532	19	1	243	245	254	254	225	225	175	183	88	92	318	326	211	211	243	249	214	229	258	258	252	252	112	116	288	290	
APCL537	19	1	245	245	254	260	225	225	191	199	94	113	326	338	211	215	241	241	225	225	258	258	252	252	112	116	290	292	
APCL542	19	1	243	243	254	254	225	225	175	183	92	96	314	330	209	209	241	249	225	229	258	258	252	252	116	116	290	298	
APCL543	19	1	243	245	254	260	225	225	163	179	96	96	310	334	211	231	243	249	225	229	252	258	252	252	112	116	290	290	
APCL540	19	1	243	245	254	254	225	225	163	171	96	96	310	326	211	219	241	249	214	225	252	258	252	252	112	112	298	300	
APCL541	19	1	243	243	254	254	225	227	179	183	92	92	314	326	209	211	243	249	225	229	258	258	252	252	112	116	296	296	
APCL544	19	1	243	243	252	254	221	225	171	175	92	96	326	334	209	219	241	243	214	225	258	258	252	252	116	116	290	290	
APCL536	19	1	243	245	254	258	225	225	155	171	96	96	310	330	211	217	241	241	214	220	-9	-9	252	252	112	112	290	290	
APCL551	19	1	245	249	254	254	225	227	171	179	101	105	314	334	207	213	241	249	214	214	258	288	252	254	116	116	290	296	
APCL552	19	1	243	243	254	254	225	225	171	195	96	105	326	338	211	211	241	241	227	229	252	252	252	252	112	112	292	296	
APCL546	19	1	243	243	254	254	225	225	129	167	88	101	318	326	219	231	241	243	214	225	252	256	252	252	112	116	296	313	
APCL547	19	1	243	249	252	260	225	225	163	175	96	96	318	326	211	211	241	249	216	229	252	258	252	252	112	118	290	296	
APCL549	19	1	243	249	254	258	225	225	167	175	101	113	318	342	211	217	241	241	225	229	252	258	252	252	112	112	290	290	
APCL545	19	1	243	247	254	254	-9	-9	167	191	92	101	314	322	209	211	241	243	214	225	258	258	252	252	112	114	290	292	
APCL550	19	1	243	245	256	256	225	225	175	187	96	96	318	318	209	215	241	241	214	229	252	256	252	252	112	112	288	296	
